flow_cell_id	machine_manufacture_model	platform	start_date
7062BAAXX	IIx	GAII	2010-08-03
7034AAAXX	IIx	GAII	2010-08-03
703BDAAXX	IIx	GAII	2010-08-03
70625AAXX	IIx	GAII	2010-08-03
7034JAAXX	IIx	GAII	2010-08-04
70730AAXX	IIx	GAII	2010-08-05
7014NAAXX	IIx	GAII	2010-08-05
7032DAAXX	IIx	GAII	2010-08-05
628MFAAXX	IIx	GAII	2010-08-05
628G5AAXX	IIx	GAII	2010-08-05
628B2AAXX	IIx	GAII	2010-08-05
628G6AAXX	IIx	GAII	2010-08-06
628B4AAXX	IIx	GAII	2010-08-06
628B8AAXX	II	GAII	2010-08-06
628BBAAXX	IIx	GAII	2010-08-06
205LRABXX	2000	HiSeq2000	2010-08-06
205KUABXX	2000	HiSeq2000	2010-08-06
628M5AAXX	IIx	GAII	2010-08-07
628LEAAXX	IIx	GAII	2010-08-07
628BAAAXX	IIx	GAII	2010-08-07
628BGAAXX	IIx	GAII	2010-08-07
70374AAXX	IIx	GAII	2010-08-08
628B3AAXX	IIx	GAII	2010-08-08
628BCAAXX	IIx	GAII	2010-08-08
628MDAAXX	IIx	GAII	2010-08-08
628BEAAXX	IIx	GAII	2010-08-08
628G7AAXX	IIx	GAII	2010-08-09
628G8AAXX	IIx	GAII	2010-08-09
628B1AAXX	IIx	GAII	2010-08-09
628BFAAXX	IIx	GAII	2010-08-09
628B5AAXX	IIx	GAII	2010-08-09
62123AAXX	IIx	GAII	2010-08-09
61GKNAAXX	IIx	GAII	2010-08-09
628B0AAXX	IIx	GAII	2010-08-09
628BDAAXX	IIx	GAII	2010-08-09
628LBAAXX	IIx	GAII	2010-08-09
628LAAAXX	IIx	GAII	2010-08-09
628JLAAXX	IIx	GAII	2010-08-10
628L9AAXX	IIx	GAII	2010-08-10
628H5AAXX	IIx	GAII	2010-08-10
6288MAAXX	IIx	GAII	2010-08-10
628B9AAXX	IIx	GAII	2010-08-10
628B7AAXX	IIx	GAII	2010-08-10
628G4AAXX	IIx	GAII	2010-08-10
62F3TAAXX	II	GAII	2010-08-10
61K2EAAXX	IIx	GAII	2010-08-11
628C6AAXX	IIx	GAII	2010-08-11
205KPABXX	2000	HiSeq2000	2010-08-11
206UWABXX	2000	HiSeq2000	2010-08-11
6288TAAXX	IIx	GAII	2010-08-11
205WHABXX	2000	HiSeq2000	2010-08-12
205KBABXX	2000	HiSeq2000	2010-08-12
6288GAAXX	IIx	GAII	2010-08-12
628JHAAXX	IIx	GAII	2010-08-12
62F25AAXX	IIx	GAII	2010-08-12
628JNAAXX	II	GAII	2010-08-12
628C2AAXX	IIx	GAII	2010-08-13
628JKAAXX	IIx	GAII	2010-08-13
6288LAAXX	IIx	GAII	2010-08-13
628BWAAXX	IIx	GAII	2010-08-13
62E0TAAXX	IIx	GAII	2010-08-13
628C5AAXX	IIx	GAII	2010-08-14
62E03AAXX	IIx	GAII	2010-08-15
6288PAAXX	IIx	GAII	2010-08-15
62BGBAAXX	IIx	GAII	2010-08-15
62BH8AAXX	IIx	GAII	2010-08-15
628G0AAXX	IIx	GAII	2010-08-15
628C1AAXX	IIx	GAII	2010-08-16
6288RAAXX	IIx	GAII	2010-08-16
62H19AAXX	IIx	GAII	2010-08-16
628G2AAXX	IIx	GAII	2010-08-16
6288HAAXX	IIx	GAII	2010-08-17
205KYABXX	2000	HiSeq2000	2010-08-17
6286CAAXX	IIx	GAII	2010-08-17
62GVJAAXX	IIx	GAII	2010-08-17
205H8ABXX	2000	HiSeq2000	2010-08-18
62897AAXX	IIx	GAII	2010-08-18
6288EAAXX	IIx	GAII	2010-08-18
628C0AAXX	IIx	GAII	2010-08-18
6288DAAXX	IIx	GAII	2010-08-18
628FDAAXX	IIx	GAII	2010-08-18
6286DAAXX	IIx	GAII	2010-08-19
62896AAXX	IIx	GAII	2010-08-19
628F0AAXX	IIx	GAII	2010-08-19
62893AAXX	IIx	GAII	2010-08-19
628F4AAXX	IIx	GAII	2010-08-19
628F1AAXX	IIx	GAII	2010-08-19
6286GAAXX	IIx	GAII	2010-08-19
6288YAAXX	IIx	GAII	2010-08-19
6286JAAXX	IIx	GAII	2010-08-19
6286AAAXX	IIx	GAII	2010-08-19
628EYAAXX	IIx	GAII	2010-08-20
20ABKABXX	2000	HiSeq2000	2010-08-20
20AB9ABXX	2000	HiSeq2000	2010-08-20
62891AAXX	II	GAII	2010-08-20
62899AAXX	IIx	GAII	2010-08-20
6286EAAXX	IIx	GAII	2010-08-20
20ABYABXX	2000	HiSeq2000	2010-08-20
20ABWABXX	2000	HiSeq2000	2010-08-20
628FCAAXX	IIx	GAII	2010-08-20
70783AAXX	IIx	GAII	2010-08-21
628FFAAXX	IIx	GAII	2010-08-21
62894AAXX	IIx	GAII	2010-08-21
62895AAXX	IIx	GAII	2010-08-21
7077LAAXX	IIx	GAII	2010-08-21
6286BAAXX	II	GAII	2010-08-22
62892AAXX	IIx	GAII	2010-08-22
7075TAAXX	IIx	GAII	2010-08-22
70749AAXX	IIx	GAII	2010-08-22
706LCAAXX	IIx	GAII	2010-08-23
7076WAAXX	IIx	GAII	2010-08-23
706LYAAXX	IIx	GAII	2010-08-23
62890AAXX	IIx	GAII	2010-08-23
7031FAAXX	IIx	GAII	2010-08-23
70785AAXX	IIx	GAII	2010-08-23
706LWAAXX	IIx	GAII	2010-08-24
706MNAAXX	IIx	GAII	2010-08-24
7076CAAXX	IIx	GAII	2010-08-24
7077VAAXX	IIx	GAII	2010-08-25
7074WAAXX	IIx	GAII	2010-08-25
706MMAAXX	IIx	GAII	2010-08-25
70762AAXX	IIx	GAII	2010-08-25
706LGAAXX	IIx	GAII	2010-08-26
706MJAAXX	IIx	GAII	2010-08-26
7075NAAXX	IIx	GAII	2010-08-26
706NUAAXX	IIx	GAII	2010-08-26
7074GAAXX	IIx	GAII	2010-08-26
70781AAXX	IIx	GAII	2010-08-27
706NWAAXX	IIx	GAII	2010-08-27
706MCAAXX	IIx	GAII	2010-08-27
20AJJABXX	2000	HiSeq2000	2010-08-27
205LJABXX	2000	HiSeq2000	2010-08-27
706LFAAXX	IIx	GAII	2010-08-28
706P8AAXX	IIx	GAII	2010-08-28
706M0AAXX	IIx	GAII	2010-08-28
706M7AAXX	IIx	GAII	2010-08-28
625N6AAXX	IIx	GAII	2010-08-28
62F3UAAXX	IIx	GAII	2010-08-29
62EGGAAXX	IIx	GAII	2010-08-29
62F26AAXX	IIx	GAII	2010-08-29
62F40AAXX	IIx	GAII	2010-08-29
62EGFAAXX	IIx	GAII	2010-08-29
62DJ7AAXX	IIx	GAII	2010-08-29
62F4RAAXX	IIx	GAII	2010-08-29
62F24AAXX	IIx	GAII	2010-08-29
62DJ8AAXX	IIx	GAII	2010-08-29
706L9AAXX	II	GAII	2010-08-30
62E1RAAXX	IIx	GAII	2010-08-30
62F4VAAXX	IIx	GAII	2010-08-30
62E19AAXX	IIx	GAII	2010-08-30
62EGKAAXX	IIx	GAII	2010-08-30
62E16AAXX	IIx	GAII	2010-08-30
62E0UAAXX	IIx	GAII	2010-08-31
62EGLAAXX	IIx	GAII	2010-08-31
62DYEAAXX	IIx	GAII	2010-08-31
62E0WAAXX	IIx	GAII	2010-08-31
209HLABXX	2000	HiSeq2000	2010-08-31
20ABNABXX	2000	HiSeq2000	2010-08-31
706LJAAXX	IIx	GAII	2010-08-31
62DY9AAXX	IIx	GAII	2010-09-01
20A58ABXX	2000	HiSeq2000	2010-09-01
706M2AAXX	II	GAII	2010-09-01
205K7ABXX	2000	HiSeq2000	2010-09-01
706M3AAXX	IIx	GAII	2010-09-01
706NYAAXX	IIx	GAII	2010-09-01
706P3AAXX	IIx	GAII	2010-09-02
62DWKAAXX	IIx	GAII	2010-09-02
62E0PAAXX	IIx	GAII	2010-09-02
706HYAAXX	IIx	GAII	2010-09-02
62DYCAAXX	IIx	GAII	2010-09-02
62E0NAAXX	IIx	GAII	2010-09-03
62E1DAAXX	IIx	GAII	2010-09-03
62E17AAXX	IIx	GAII	2010-09-03
625N7AAXX	IIx	GAII	2010-09-04
62DWNAAXX	IIx	GAII	2010-09-04
62C35AAXX	IIx	GAII	2010-09-04
62DWJAAXX	IIx	GAII	2010-09-04
62DYFAAXX	IIx	GAII	2010-09-05
62C33AAXX	IIx	GAII	2010-09-05
62DWEAAXX	IIx	GAII	2010-09-05
706P9AAXX	IIx	GAII	2010-09-07
706P7AAXX	IIx	GAII	2010-09-07
706P6AAXX	IIx	GAII	2010-09-07
706FMAAXX	IIx	GAII	2010-09-07
62E02AAXX	IIx	GAII	2010-09-07
62E11AAXX	IIx	GAII	2010-09-07
62E0RAAXX	IIx	GAII	2010-09-07
62DWGAAXX	IIx	GAII	2010-09-07
706NNAAXX	IIx	GAII	2010-09-08
706NJAAXX	IIx	GAII	2010-09-08
20AACABXX	2000	HiSeq2000	2010-09-08
20A7YABXX	2000	HiSeq2000	2010-09-08
706NPAAXX	IIx	GAII	2010-09-08
62BNGAAXX	IIx	GAII	2010-09-08
7062MAAXX	IIx	GAII	2010-09-08
62E09AAXX	IIx	GAII	2010-09-08
62E06AAXX	IIx	GAII	2010-09-08
62E0LAAXX	IIx	GAII	2010-09-08
706M6AAXX	IIx	GAII	2010-09-08
62BKTAAXX	IIx	GAII	2010-09-08
62E0CAAXX	IIx	GAII	2010-09-09
62E07AAXX	IIx	GAII	2010-09-09
62A8FAAXX	IIx	GAII	2010-09-09
62E05AAXX	IIx	GAII	2010-09-09
70344AAXX	II	GAII	2010-09-09
205LKABXX	2000	HiSeq2000	2010-09-09
205H5ABXX	2000	HiSeq2000	2010-09-09
62A85AAXX	IIx	GAII	2010-09-10
62A82AAXX	IIx	GAII	2010-09-10
62A8TAAXX	IIx	GAII	2010-09-10
7035NAAXX	IIx	GAII	2010-09-10
62A7YAAXX	IIx	GAII	2010-09-10
62ABAAAXX	IIx	GAII	2010-09-10
62BNRAAXX	IIx	GAII	2010-09-12
62AC3AAXX	IIx	GAII	2010-09-12
62AC8AAXX	IIx	GAII	2010-09-12
62A86AAXX	IIx	GAII	2010-09-12
62A8CAAXX	II	GAII	2010-09-12
62BNMAAXX	IIx	GAII	2010-09-12
62BNLAAXX	IIx	GAII	2010-09-13
62A8KAAXX	IIx	GAII	2010-09-13
62AC6AAXX	IIx	GAII	2010-09-13
62AC7AAXX	IIx	GAII	2010-09-14
62GPGAAXX	IIx	GAII	2010-09-14
62BNKAAXX	IIx	GAII	2010-09-14
20BPUABXX	2000	HiSeq2000	2010-09-14
20AC2ABXX	2000	HiSeq2000	2010-09-14
62GNUAAXX	IIx	GAII	2010-09-14
62A8DAAXX	IIx	GAII	2010-09-15
62GU3AAXX	IIx	GAII	2010-09-15
62GVHAAXX	IIx	GAII	2010-09-16
62AC2AAXX	IIx	GAII	2010-09-16
62A80AAXX	IIx	GAII	2010-09-16
62BP3AAXX	IIx	GAII	2010-09-16
62BHUAAXX	IIx	GAII	2010-09-16
62A83AAXX	IIx	GAII	2010-09-16
62A8UAAXX	IIx	GAII	2010-09-17
62GN0AAXX	IIx	GAII	2010-09-17
62GN4AAXX	IIx	GAII	2010-09-17
62BJ5AAXX	IIx	GAII	2010-09-17
62BHWAAXX	IIx	GAII	2010-09-17
62BGGAAXX	IIx	GAII	2010-09-17
62GNTAAXX	IIx	GAII	2010-09-17
62GRDAAXX	IIx	GAII	2010-09-17
20AA5ABXX	2000	HiSeq2000	2010-09-17
20A48ABXX	2000	HiSeq2000	2010-09-17
62GULAAXX	IIx	GAII	2010-09-18
62FPFAAXX	IIx	GAII	2010-09-18
62A81AAXX	IIx	GAII	2010-09-18
62GPFAAXX	IIx	GAII	2010-09-18
62GMDAAXX	IIx	GAII	2010-09-18
62GTAAAXX	IIx	GAII	2010-09-18
62GM3AAXX	IIx	GAII	2010-09-18
62GWUAAXX	IIx	GAII	2010-09-18
62FNNAAXX	IIx	GAII	2010-09-18
62FP8AAXX	IIx	GAII	2010-09-18
62H17AAXX	IIx	GAII	2010-09-19
62GRCAAXX	IIx	GAII	2010-09-19
62GN2AAXX	IIx	GAII	2010-09-19
62GUVAAXX	IIx	GAII	2010-09-19
62GT0AAXX	II	GAII	2010-09-19
62GMYAAXX	IIx	GAII	2010-09-20
62GM2AAXX	IIx	GAII	2010-09-20
62GNVAAXX	IIx	GAII	2010-09-20
62GPHAAXX	IIx	GAII	2010-09-20
62GP8AAXX	IIx	GAII	2010-09-20
62GN1AAXX	IIx	GAII	2010-09-20
20ABAABXX	2000	HiSeq2000	2010-09-22
62GY7AAXX	IIx	GAII	2010-09-22
62GUWAAXX	IIx	GAII	2010-09-22
62GUMAAXX	IIx	GAII	2010-09-22
62H08AAXX	IIx	GAII	2010-09-22
62GN3AAXX	II	GAII	2010-09-22
62GV6AAXX	IIx	GAII	2010-09-22
20ATPABXX	2000	HiSeq2000	2010-09-23
205K9ABXX	2000	HiSeq2000	2010-09-23
62CC0AAXX	IIx	GAII	2010-09-23
62CDHAAXX	IIx	GAII	2010-09-23
62CDFAAXX	IIx	GAII	2010-09-24
62CBVAAXX	IIx	GAII	2010-09-24
62CDJAAXX	IIx	GAII	2010-09-24
62CDUAAXX	IIx	GAII	2010-09-24
62C38AAXX	IIx	GAII	2010-09-25
62CC2AAXX	IIx	GAII	2010-09-26
62CC4AAXX	IIx	GAII	2010-09-26
62CDLAAXX	IIx	GAII	2010-09-26
62APDAAXX	IIx	GAII	2010-09-26
62APFAAXX	IIx	GAII	2010-09-26
62C4MAAXX	IIx	GAII	2010-09-27
62CC5AAXX	IIx	GAII	2010-09-27
20AWMABXX	2000	HiSeq2000	2010-09-27
62CDVAAXX	IIx	GAII	2010-09-27
62CDNAAXX	IIx	GAII	2010-09-27
62CC3AAXX	IIx	GAII	2010-09-27
62AYHAAXX	IIx	GAII	2010-09-27
62CDDAAXX	IIx	GAII	2010-09-27
62APCAAXX	IIx	GAII	2010-09-27
62CDRAAXX	IIx	GAII	2010-09-27
62C4PAAXX	IIx	GAII	2010-09-27
20B0VABXX	2000	HiSeq2000	2010-09-28
62GTLAAXX	IIx	GAII	2010-09-28
62C32AAXX	IIx	GAII	2010-09-28
62GTJAAXX	IIx	GAII	2010-09-28
62C3WAAXX	IIx	GAII	2010-09-28
62C26AAXX	IIx	GAII	2010-09-28
62C4TAAXX	IIx	GAII	2010-09-28
62H18AAXX	IIx	GAII	2010-09-28
62AYJAAXX	IIx	GAII	2010-09-28
62CC6AAXX	IIx	GAII	2010-09-28
62C4NAAXX	IIx	GAII	2010-09-28
62C2JAAXX	IIx	GAII	2010-09-28
62H03AAXX	IIx	GAII	2010-09-29
62C68AAXX	IIx	GAII	2010-09-29
62H02AAXX	IIx	GAII	2010-09-29
62H04AAXX	IIx	GAII	2010-09-29
62GTAAXX	IIx	GAII	2010-09-29
62H05AAXX	IIx	GAII	2010-09-30
62C2GAAXX	IIx	GAII	2010-09-30
62GYMAAXX	IIx	GAII	2010-09-30
62GYRAAXX	IIx	GAII	2010-09-30
62C2KAAXX	II	GAII	2010-09-30
62GYHAAXX	IIx	GAII	2010-09-30
20ACFABXX	2000	HiSeq2000	2010-10-01
20A4VABXX	2000	HiSeq2000	2010-10-01
20BP9ABXX	2000	HiSeq2000	2010-10-01
62L7UAAXX	II	GAII	2010-10-02
62L7TAAXX	IIx	GAII	2010-10-02
62GRWAAXX	IIx	GAII	2010-10-02
62C25AAXX	IIx	GAII	2010-10-02
62GW0AAXX	IIx	GAII	2010-10-02
62GVMAAXX	IIx	GAII	2010-10-02
62GYYAAXX	IIx	GAII	2010-10-03
62FPGAAXX	IIx	GAII	2010-10-03
62JB8AAXX	IIx	GAII	2010-10-04
62H01AAXX	IIx	GAII	2010-10-04
62KGLAAXX	IIx	GAII	2010-10-04
62GYFAAXX	IIx	GAII	2010-10-04
62FPEAAXX	IIx	GAII	2010-10-05
62GVRAAXX	IIx	GAII	2010-10-06
20AVAABXX	2000	HiSeq2000	2010-10-06
62GYNAAXX	IIx	GAII	2010-10-06
62GVVAAXX	IIx	GAII	2010-10-06
62GYLAAXX	IIx	GAII	2010-10-06
62GVTAAXX	IIx	GAII	2010-10-06
62N2CAAXX	IIx	GAII	2010-10-07
62GREAAXX	IIx	GAII	2010-10-07
62GV3AAXX	IIx	GAII	2010-10-07
62GY6AAXX	IIx	GAII	2010-10-07
62GYEAAXX	IIx	GAII	2010-10-07
62GVLAAXX	IIx	GAII	2010-10-07
62FPAAAXX	IIx	GAII	2010-10-07
62GW2AAXX	IIx	GAII	2010-10-07
62GVUAAXX	IIx	GAII	2010-10-07
20A9GABXX	2000	HiSeq2000	2010-10-08
62H00AAXX	IIx	GAII	2010-10-08
20AEFABXX	2000	HiSeq2000	2010-10-08
62GRUAAXX	IIx	GAII	2010-10-08
62GU6AAXX	IIx	GAII	2010-10-08
62FUHAAXX	IIx	GAII	2010-10-08
62FUFAAXX	IIx	GAII	2010-10-08
62FRMAAXX	IIx	GAII	2010-10-08
62FWTAAXX	IIx	GAII	2010-10-08
62FWRAAXX	IIx	GAII	2010-10-08
62GW1AAXX	IIx	GAII	2010-10-08
62FPJAAXX	IIx	GAII	2010-10-08
62GYDAAXX	IIx	GAII	2010-10-08
62FR7AAXX	IIx	GAII	2010-10-09
62GRVAAXX	IIx	GAII	2010-10-09
62FUDAAXX	IIx	GAII	2010-10-09
62FAFAAXX	IIx	GAII	2010-10-09
62FRCAAXX	IIx	GAII	2010-10-09
62FNJAAXX	IIx	GAII	2010-10-10
62FV7AAXX	IIx	GAII	2010-10-10
62FRBAAXX	IIx	GAII	2010-10-10
62FR6AAXX	II	GAII	2010-10-10
62FTAAAXX	IIx	GAII	2010-10-10
62FNHAAXX	IIx	GAII	2010-10-11
20B02ABXX	2000	HiSeq2000	2010-10-11
20A9DABXX	2000	HiSeq2000	2010-10-11
20A4UABXX	2000	HiSeq2000	2010-10-11
62FR8AAXX	IIx	GAII	2010-10-12
62FP7AAXX	IIx	GAII	2010-10-12
62FNWAAXX	IIx	GAII	2010-10-12
62FPHAAXX	IIx	GAII	2010-10-12
62FUEAAXX	II	GAII	2010-10-12
62FNUAAXX	IIx	GAII	2010-10-13
62FPKAAXX	IIx	GAII	2010-10-14
62FR9AAXX	IIx	GAII	2010-10-14
62GVNAAXX	IIx	GAII	2010-10-14
62FREAAXX	IIx	GAII	2010-10-14
62FWKAAXX	IIx	GAII	2010-10-14
62L7RAAXX	IIx	GAII	2010-10-16
62LNBAAXX	IIx	GAII	2010-10-16
62L61AAXX	IIx	GAII	2010-10-16
62FWLAAXX	IIx	GAII	2010-10-16
62FWMAAXX	IIx	GAII	2010-10-17
62FPLAAXX	IIx	GAII	2010-10-17
62FW1AAXX	IIx	GAII	2010-10-17
62L6AAAXX	IIx	GAII	2010-10-17
62FUKAAXX	IIx	GAII	2010-10-17
62LN3AAXX	IIx	GAII	2010-10-17
62FUJAAXX	IIx	GAII	2010-10-17
62L7GAAXX	IIx	GAII	2010-10-17
62L89AAXX	IIx	GAII	2010-10-17
62L85AAXX	IIx	GAII	2010-10-18
62FRDAAXX	IIx	GAII	2010-10-18
62FRAAAXX	IIx	GAII	2010-10-18
62FTCAAXX	IIx	GAII	2010-10-18
62L7HAAXX	IIx	GAII	2010-10-18
62L80AAXX	IIx	GAII	2010-10-18
62JHJAAXX	IIx	GAII	2010-10-18
62LN4AAXX	IIx	GAII	2010-10-19
62L8AAAXX	IIx	GAII	2010-10-19
62JC3AAXX	IIx	GAII	2010-10-19
62FT9AAXX	IIx	GAII	2010-10-19
62FNEAAXX	IIx	GAII	2010-10-19
20AFWABXX	2000	HiSeq2000	2010-10-19
20ACEABXX	2000	HiSeq2000	2010-10-19
62JHCAAXX	IIx	GAII	2010-10-20
62KCHAAXX	IIx	GAII	2010-10-20
62JCBAAXX	IIx	GAII	2010-10-20
62KG0AAXX	IIx	GAII	2010-10-20
62KGDAAXX	IIx	GAII	2010-10-20
20AYNABXX	2000	HiSeq2000	2010-10-20
20AY5ABXX	2000	HiSeq2000	2010-10-20
62H60AAXX	IIx	GAII	2010-10-21
62JBLAAXX	IIx	GAII	2010-10-21
62N2EAAXX	IIx	GAII	2010-10-21
62N6AAAXX	IIx	GAII	2010-10-22
62N45AAXX	IIx	GAII	2010-10-22
80GT5ABXX	2000	HiSeq2000	2010-10-22
809DNABXX	2000	HiSeq2000	2010-10-22
62K1WAAXX	II	GAII	2010-10-22
62P3GAAXX	IIx	GAII	2010-10-22
62FNKAAXX	IIx	GAII	2010-10-22
62LNDAAXX	II	GAII	2010-10-23
62LNAAAXX	IIx	GAII	2010-10-23
62LN5AAXX	IIx	GAII	2010-10-24
62N69AAXX	IIx	GAII	2010-10-24
62JBDAAXX	IIx	GAII	2010-10-24
62KGJAAXX	IIx	GAII	2010-10-25
62N3VAAXX	IIx	GAII	2010-10-26
62JB6AAXX	IIx	GAII	2010-10-26
62JGUAAXX	IIx	GAII	2010-10-27
62JB5AAXX	IIx	GAII	2010-10-27
62JC2AAXX	IIx	GAII	2010-10-27
62KGTAAXX	IIx	GAII	2010-10-27
62LNFAAXX	IIx	GAII	2010-10-27
62L60AAXX	IIx	GAII	2010-10-27
62L8BAAXX	IIx	GAII	2010-10-28
62LN6AAXX	IIx	GAII	2010-10-28
62LNEAAXX	IIx	GAII	2010-10-28
62JHUAAXX	IIx	GAII	2010-10-28
20A9EABXX	2000	HiSeq2000	2010-10-28
20A5YABXX	2000	HiSeq2000	2010-10-28
20AJ6ABXX	2000	HiSeq2000	2010-10-28
62KH2AAXX	IIx	GAII	2010-10-29
20A5VABXX	2000	HiSeq2000	2010-10-29
62LNGAAXX	IIx	GAII	2010-10-29
62L6BAAXX	IIx	GAII	2010-10-29
625BCAAXX	IIx	GAII	2010-10-29
62KGRAAXX	IIx	GAII	2010-10-30
62LNHAAXX	IIx	GAII	2010-10-30
62L83AAXX	IIx	GAII	2010-10-30
62L7PAAXX	IIx	GAII	2010-10-30
62LN9AAXX	IIx	GAII	2010-10-30
62KGAAAXX	IIx	GAII	2010-10-31
62KG8AAXX	IIx	GAII	2010-11-01
62JBJAAXX	IIx	GAII	2010-11-01
62KGUAAXX	II	GAII	2010-11-01
62L67AAXX	IIx	GAII	2010-11-01
62JBMAAXX	II	GAII	2010-11-02
62L6FAAXX	IIx	GAII	2010-11-02
62L7FAAXX	IIx	GAII	2010-11-03
62JHNAAXX	IIx	GAII	2010-11-03
62JBGAAXX	IIx	GAII	2010-11-03
62JHRAAXX	IIx	GAII	2010-11-03
62KGNAAXX	IIx	GAII	2010-11-03
62KG9AAXX	IIx	GAII	2010-11-03
62N2FAAXX	IIx	GAII	2010-11-04
62MP1AAXX	IIx	GAII	2010-11-04
62MP0AAXX	IIx	GAII	2010-11-04
20AJ7ABXX	2000	HiSeq2000	2010-11-05
20ABCABXX	2000	HiSeq2000	2010-11-05
62JKMAAXX	IIx	GAII	2010-11-05
62MNLAAXX	IIx	GAII	2010-11-05
20AFAABXX	2000	HiSeq2000	2010-11-05
20AFUABXX	2000	HiSeq2000	2010-11-05
20B86ABXX	2000	HiSeq2000	2010-11-05
20B8BABXX	2000	HiSeq2000	2010-11-05
62N2GAAXX	IIx	GAII	2010-11-06
62KGBAAXX	IIx	GAII	2010-11-06
62KGEAAXX	IIx	GAII	2010-11-06
62JCAAAXX	IIx	GAII	2010-11-06
20AG2ABXX	2000	HiSeq2000	2010-11-06
8012TABXX	2000	HiSeq2000	2010-11-06
62N0VAAXX	IIx	GAII	2010-11-07
62N27AAXX	IIx	GAII	2010-11-07
62N5YAAXX	IIx	GAII	2010-11-07
62N6BAAXX	IIx	GAII	2010-11-08
62N2HAAXX	IIx	GAII	2010-11-08
62MP3AAXX	IIx	GAII	2010-11-08
62JC7AAXX	IIx	GAII	2010-11-08
62N47AAXX	IIx	GAII	2010-11-08
62MNMAAXX	IIx	GAII	2010-11-09
62N67AAXX	IIx	GAII	2010-11-09
62JC4AAXX	IIx	GAII	2010-11-09
62N15AAXX	IIx	GAII	2010-11-09
20B6HABXX	2000	HiSeq2000	2010-11-09
20A65ABXX	2000	HiSeq2000	2010-11-09
62N2PAAXX	IIx	GAII	2010-11-09
62JBKAAXX	IIx	GAII	2010-11-10
62LP2AAXX	IIx	GAII	2010-11-11
62MP2AAXX	IIx	GAII	2010-11-11
62JJ8AAXX	IIx	GAII	2010-11-11
62LM3AAXX	II	GAII	2010-11-11
62N6EAAXX	IIx	GAII	2010-11-12
20A5WABXX	2000	HiSeq2000	2010-11-12
80GWKABXX	2000	HiSeq2000	2010-11-12
62N2DAAXX	II	GAII	2010-11-12
62N0UAAXX	IIx	GAII	2010-11-13
626KGAAXX	IIx	GAII	2010-11-13
70CGUAAXX	IIx	GAII	2010-11-13
62JCJAAXX	IIx	GAII	2010-11-13
62JCKAAXX	IIx	GAII	2010-11-13
62JJ2AAXX	IIx	GAII	2010-11-13
20B88ABXX	2000	HiSeq2000	2010-11-13
800MAABXX	2000	HiSeq2000	2010-11-13
62RV8AAXX	IIx	GAII	2010-11-14
62JF3AAXX	IIx	GAII	2010-11-14
62JCUAAXX	IIx	GAII	2010-11-14
80157ABXX	2000	HiSeq2000	2010-11-16
80C0AABXX	2000	HiSeq2000	2010-11-16
62JF4AAXX	IIx	GAII	2010-11-16
8041GABXX	2000	HiSeq2000	2010-11-16
800K9ABXX	2000	HiSeq2000	2010-11-16
62f11aaxx	IIx	GAII	2010-11-16
62JCTAAXX	IIx	GAII	2010-11-16
62N42AAXX	IIx	GAII	2010-11-17
62N6DAAXX	IIx	GAII	2010-11-17
62N2AAAXX	IIx	GAII	2010-11-17
62N46AAXX	IIx	GAII	2010-11-17
62JCNAAXX	IIx	GAII	2010-11-18
800MTABXX	2000	HiSeq2000	2010-11-18
62JJFAAXX	IIx	GAII	2010-11-18
62JF8AAXX	IIx	GAII	2010-11-18
800YNABXX	2000	HiSeq2000	2010-11-18
62JJ3AAXX	IIx	GAII	2010-11-18
62JJDAAXX	IIx	GAII	2010-11-19
80102ABXX	2000	HiSeq2000	2010-11-19
8030UABXX	2000	HiSeq2000	2010-11-19
709NVAAXX	IIx	GAII	2010-11-19
62JJ1AAXX	IIx	GAII	2010-11-19
62JJ5AAXX	IIx	GAII	2010-11-19
709KGAAXX	IIx	GAII	2010-11-19
62N6CAAXX	IIx	GAII	2010-11-19
62FW4AAXX	IIx	GAII	2010-11-20
62JJEAAXX	IIx	GAII	2010-11-21
62JJCAAXX	IIx	GAII	2010-11-21
62FTUAAXX	II	GAII	2010-11-21
62JCPAAXX	IIx	GAII	2010-11-21
80J62ABXX	2000	HiSeq2000	2010-11-21
80J65ABXX	2000	HiSeq2000	2010-11-21
80J92ABXX	2000	HiSeq2000	2010-11-22
805KUABXX	2000	HiSeq2000	2010-11-22
62JF2AAXX	IIx	GAII	2010-11-22
80J5KABXX	2000	HiSeq2000	2010-11-22
20B6KABXX	2000	HiSeq2000	2010-11-22
709M0AAXX	IIx	GAII	2010-11-23
62FURAAXX	IIx	GAII	2010-11-23
62JCLAAXX	IIx	GAII	2010-11-23
62JFPAAXX	IIx	GAII	2010-11-23
62JF6AAXX	IIx	GAII	2010-11-23
62JCRAAXX	II	GAII	2010-11-23
62JHDAAXX	IIx	GAII	2010-11-23
62JF1AAXX	IIx	GAII	2010-11-24
62JJ4AAXX	IIx	GAII	2010-11-24
80C0CABXX	2000	HiSeq2000	2010-11-24
8065TABXX	2000	HiSeq2000	2010-11-24
806P6ABXX	2000	HiSeq2000	2010-11-24
80FJCABXX	2000	HiSeq2000	2010-11-24
80434ABXX	2000	HiSeq2000	2010-11-24
80CMEABXX	2000	HiSeq2000	2010-11-24
62JF7AAXX	IIx	GAII	2010-11-26
80J6GABXX	2000	HiSeq2000	2010-11-26
8041HABXX	2000	HiSeq2000	2010-11-26
